,text,cleaned,polarity,subjectivity,sentiment,neg,neu,pos,compound,text_len,text_word_count
948,"you need a Watch, ShineOn MESSAGE Card, Necklace design?
Please check out it and inbox me..

👉🏽👉🏽 CLICK HERE: https://t.co/pgISJurGk6

#Fiverr #Rashford #Senegal #GivingTuesday #Welsh #thetraitors #Christian #PORURU #Hendo #Rashy #Apple #Mario #China #Luka #Walker #Trent https://t.co/Gmqf82CUsX",need watch shineon message card necklace design please check inbox click fiverr rashford senegal givingtuesday welsh thetraitors christian poruru hendo rashy apple mario china luka walker trent,0.0,0.0,positive,0.0,0.919,0.081,0.3182,193,27
949,Today's Google Doodle is the best one Google has ever made https://t.co/riv0nU8Hmt #apple #feedly,today google doodle best one google ever made apple feedly,1.0,0.3,positive,0.0,0.682,0.318,0.6369,58,10
950,@Apple Tell me why you are still advertising on twitter #apple ? https://t.co/04qrhXM0lu,tell still advertising twitter apple,0.0,0.0,neutral,0.0,1.0,0.0,0.0,36,5
951,#News #Apple #IOS5 Apple Highlights Partnership With (RED) For World AIDS Day https://t.co/sQcXdKDSC8 https://t.co/0qTYpSmshN,news apple ios5 apple highlights partnership red world aids day,0.0,0.0,neutral,0.0,1.0,0.0,0.0,63,10
952,Apple Highlights Partnership With (RED) For World AIDS Day https://t.co/rc080c3GcK #apple #feedly,apple highlights partnership red world aids day apple feedly,0.0,0.0,neutral,0.0,1.0,0.0,0.0,60,9
953,"Amazon and Apple accused of colluding to restrict competition, boost iPhone and iPad prices: A new lawsuit alleges that an agreement between Amazon and Apple, ostensibly intended to crack down on counterfeiters, illegally restricted… https://t.co/gr5bwhQmZI #mac #apple #news",amazon apple accused colluding restrict competition boost iphone ipad prices new lawsuit alleges agreement amazon apple ostensibly intended crack counterfeiters illegally restricted mac apple news,-0.18181818181818182,0.4772727272727273,negative,0.312,0.435,0.253,-0.296,196,25
954,"15 Best Apple Watch face apps in 2022: watchOS 9 offers a wide range of watch faces, along with tons of different customizations. However, sometimes it… https://t.co/ZKLdkAJC41 #mac #apple #news",15 best apple watch face apps 2022 watchos 9 offers wide range watch faces along tons different customizations however sometimes mac apple news,0.25,0.32499999999999996,positive,0.0,0.833,0.167,0.6369,143,23
955,What the Flipper Zero can do https://t.co/dF5GXVZKlq #4k #apple #bank (via scipag),flipper zero 4k apple bank via scipag,0.0,0.0,neutral,0.0,1.0,0.0,0.0,37,7
956,"Our first giveaway is ready:
Go and watch our video and participate in our first giveaway Unboxing JBL LIVE PRO+ TWS / Worldwide GIVEAWAY / JBL vs Apple
https://t.co/YUZKNnEA5b #Giveaway #GiveawayAlert #JBL #jbl #Apple #Noel #foodies https://t.co/0cRj2Fc22a",first giveaway ready go watch video participate first giveaway unboxing jbl live pro tws worldwide giveaway jbl vs apple giveaway giveawayalert jbl jbl apple noel foodies,0.20909090909090908,0.41666666666666663,positive,0.0,0.909,0.091,0.3612,170,26
957,"you need a Watch, ShineOn MESSAGE Card, Necklace design?
Please check out it and inbox me..

👉🏽👉🏽 CLICK HERE: https://t.co/pgISJurGk6

#Fiverr #Rashford #Senegal #GivingTuesday #Welsh #thetraitors #Christian #PORURU #Hendo #Rashy #Apple #Mario #China #Luka #Walker #Trent https://t.co/x4N4Di49j3",need watch shineon message card necklace design please check inbox click fiverr rashford senegal givingtuesday welsh thetraitors christian poruru hendo rashy apple mario china luka walker trent,0.0,0.0,positive,0.0,0.919,0.081,0.3182,193,27
958,Tim Cook actually understand the power of Elon Musk creating a phone. Creating a smart phone is a lot easier than creating self driving car 💪🏼 #Apple #TimCook #ELONMUSK @elonmusk @tim_cook https://t.co/2prW0e2twu,tim cook actually understand power elon musk creating phone creating smart phone lot easier creating self driving car apple timcook elonmusk cook,0.10714285714285714,0.37142857142857144,positive,0.0,0.584,0.416,0.8779,145,22
959,"you need a Watch, ShineOn MESSAGE Card, Necklace design?
Please check out it and inbox me..

👉🏽👉🏽 CLICK HERE: https://t.co/pgISJurGk6

#Fiverr #Rashford #Senegal #GivingTuesday #Welsh #thetraitors #Christian #PORURU #Hendo #Rashy #Apple #Mario #China #Luka #Walker #Trent https://t.co/L3O4mbPoz9",need watch shineon message card necklace design please check inbox click fiverr rashford senegal givingtuesday welsh thetraitors christian poruru hendo rashy apple mario china luka walker trent,0.0,0.0,positive,0.0,0.919,0.081,0.3182,193,27
960,"Weather in Windsor, CT
Max 42.94 F`. . . . . . . . .Min 33.49 F`
#Today #Weather #Windsor #DailyNews #Giveaway #iphone #Apple",weather windsor ct max 42 94 min 33 49 today weather windsor dailynews giveaway iphone apple,0.0,0.0,neutral,0.0,1.0,0.0,0.0,92,16
961,"Nice job #Apple . Seems like you rather appease terrorist, communist governments, than actually support the people who are enslaved, and organizing for their freedom, fighting for their lives. You should be investigated for crimes against humanity.#cancelapple https://t.co/TcZIKw13zp",nice job apple seems like rather appease terrorist communist governments actually support people enslaved organizing freedom fighting lives investigated crimes against humanity cancelapple,0.3,0.55,positive,0.253,0.383,0.365,0.5267,188,23
962,"Qualcomm to remain Apple's primary 5G modem supplier for 2023 iPhones

𝐊𝐧𝐨𝐰 𝐌𝐨𝐫𝐞👇

https://t.co/8cYyAa0SoX

@Qualcomm @Apple @cpatrickSD #Qualcomm #apple #5gmodemsupplier #2023iphones #upcomingiphones #NextGenerationiPhones #primarysupplier",qualcomm remain apple primary 5g modem supplier 2023 iphones qualcomm apple 5gmodemsupplier 2023iphones upcomingiphones nextgenerationiphones primarysupplier,0.4,0.5,neutral,0.0,1.0,0.0,0.0,157,16
963,"Do you remember the glowing logo on your MacBook? It’s been gone since 2015, but it might be making a comeback on future models.
#Apple
#MacBook
#GlowingLogo
#Capitaltek
#OttawaIT
https://t.co/GY7URbYqZ5
 https://t.co/GY7URbYqZ5",remember glowing logo macbook gone since 2015 but might making comeback future models apple macbook glowinglogo capitaltek ottawait,0.0,0.125,neutral,0.0,1.0,0.0,0.0,131,18
964,"""It's unsettling to meet people who don't eat apples."" — Aimee Bender 🍎🍎🍎
#trivia30 #wakeupyourbrain #EatARedAppleDay #apples #apple #applepie #fruit #fall #applepicking #food #autumn #fruits #appletree #delicious #yummy #dessert #applecider #healthyfood #appleseason #orchard https://t.co/qw472nybYk",unsettling meet people don eat apples aimee bender trivia30 wakeupyourbrain eataredappleday apples apple applepie fruit fall applepicking food autumn fruits appletree delicious yummy dessert applecider healthyfood appleseason orchard,0.25,0.85,positive,0.0,0.785,0.215,0.7964,233,28
965,"Apple Mac with M2 Max SoC spotted on Geekbench.

- 96GB RAM 🥶
- 12 Core CPU with 3.54 GHz frequency
- Apple M2 Max chip

#Apple #AppleMac #AppleM2Max https://t.co/3mQ8iBRGTu",apple mac m2 max soc spotted geekbench 96gb ram 12 core cpu 3 54 ghz frequency apple m2 max chip apple applemac applem2max,0.0,0.0,neutral,0.0,1.0,0.0,0.0,122,23
966,Celebrations of Food: National Eat a Red Apple Day https://t.co/EkMPk68LSl #Apple https://t.co/ibv0XsNFAz,celebrations food national eat red apple day apple,0.0,0.0,neutral,0.0,1.0,0.0,0.0,50,8
967,"Throwback Thursday! Brilliant reference today from @KOSTER_American: looking at the Apple Campus in Cupertino, California, USA 🙌 🍎  
Water was migrating through cracks and joints in the concrete due to hydrostatic pressure below the slab.

#construction #reference #apple #tbt https://t.co/rGfHPlVj4U",throwback thursday brilliant reference today american looking apple campus cupertino california usa water migrating cracks joints concrete due hydrostatic pressure slab construction reference apple tbt,0.23125,0.41875,positive,0.076,0.793,0.131,0.3818,201,25
968,"For a LIMITED TIME #DISCOUNT 
AND #FREE Shipping Worldwide

#Bags
#Shoes
#SmartWatch 

AND MORE

https://t.co/AFnylM4OzI
#Twitter #Instagram #Facebook #YouTube #Google #Apple #Fashion #Style #Model #WWE #FIFA #UFC",limited time discount free shipping worldwide bags shoes smartwatch twitter instagram facebook youtube google apple fashion style model wwe fifa ufc,0.1642857142857143,0.4714285714285714,positive,0.079,0.785,0.136,0.34,148,21
969,"BrainKids Educative Game Now available #Apple App Store #Google Play Jeu Video Kids 4+,Learn alphabet,numbers,words,sounds,colors,listen pronunciation in 6 languages while having fun with this educational game ! US,UK,French,Deutsh,Spain,Italian 12:59:31 https://t.co/PtouBTYZCj",brainkids educative game available apple app store google play jeu video kids 4 learn alphabet numbers words sounds colors listen pronunciation 6 languages fun educational game us uk french deutsh spain italian 12 59 31,0.021428571428571432,0.2357142857142857,positive,0.0,0.845,0.155,0.6908,219,35
970,"Upgrading Python in MacOS Monterey: I understand Python is used by the OS, and that's why here on Ask Different there are several Q/A about the subject, where answerers tell people to install Python 3.x and leave Python 2.x (used by the… https://t.co/XHLlLiI3Gh #mac #apple #news",upgrading python macos monterey understand python used os ask different several subject answerers tell people install python 3 leave python 2 used mac apple news,-0.05555555555555555,0.3111111111111111,negative,0.052,0.948,0.0,-0.0516,161,25
971,"you need a ShineOn MESSAGE CARD design?
Please check out it and inbox me..

👉🏽👉🏽 CLICK HERE: https://t.co/ROBHb2TlrJ

#Fiverr #Rashford #Senegal #GivingTuesday #Welsh #thetraitors #Christian #PORURU #Hendo #Rashy #Apple #Mario #China #Luka #Walker #Trent https://t.co/iCTYdBMbHo",need shineon message card design please check inbox click fiverr rashford senegal givingtuesday welsh thetraitors christian poruru hendo rashy apple mario china luka walker trent,0.0,0.0,positive,0.0,0.913,0.087,0.3182,178,25
972,"you need a ShineOn MESSAGE CARD design?
Please check out it and inbox me..

👉🏽👉🏽 CLICK HERE: https://t.co/ROBHb2TlrJ

#Fiverr #Rashford #Senegal #GivingTuesday #Welsh #thetraitors #Christian #PORURU #Hendo #Rashy #Apple #Mario #China #Luka #Walker #Trent https://t.co/zvqoK3TC1W",need shineon message card design please check inbox click fiverr rashford senegal givingtuesday welsh thetraitors christian poruru hendo rashy apple mario china luka walker trent,0.0,0.0,positive,0.0,0.913,0.087,0.3182,178,25
973,"TapTab update time : 
I can now pin 📌, mute 🤫, close 💣 tabs from the extension

Next few things to do : 
- Wire up the above actions to keyboard shortcuts
- Bugs!

If you want to be notified when this launches checkout https://t.co/lu6Dsk0Qbm

#buildinpublic #apple #macos https://t.co/ioL0yLn9GX",taptab update time pin mute close tabs extension next things wire actions keyboard shortcuts bugs want notified launches checkout buildinpublic apple macos,0.0,0.0,positive,0.0,0.942,0.058,0.0772,155,22
974,"Huh?

Two people have a MISUNDERSTANDING.

They MEET, DISCUSS and RESOLVE🤔

#ElonMusk really IS an innovator!

Sorry #Leftists, it doesn't look like #Apple's gonna fix this for you! In fact, #TimCook never intended to (too busy helping #CCP).
I see why you hate #disinformation🤣 https://t.co/hZD7MzYRvH",huh two people misunderstanding meet discuss resolve elonmusk really innovator sorry leftists doesn look like apple gonna fix fact timcook never intended busy helping ccp see hate disinformation,-0.25,0.6,negative,0.269,0.594,0.138,-0.5949,194,28
975,"So I'm looking to sell an Ipad Air. The battery, and screen are still in good condition. Anyone here is interested? Its 32 GB. Malaysian only.  #applemalaysia #secondhandappleproducts #apple #ipadterpakai #ipad #malaysia #ipadair #secondhand #kedaielektronik #tech #usedgadget https://t.co/qZCOREixbE",looking sell ipad air battery screen still good condition anyone interested 32 gb malaysian applemalaysia secondhandappleproducts apple ipadterpakai ipad malaysia ipadair secondhand kedaielektronik tech usedgadget,0.2833333333333333,0.46666666666666673,positive,0.0,0.804,0.196,0.6808,213,25
976,"Buy iPhone XS from us. Available are 64gb, 128gb, 256gb, and 512gb. #mbyventures #Apple #iPhone #xs https://t.co/WhSwtf2qMP",buy iphone xs us available 64gb 128gb 256gb 512gb mbyventures apple iphone xs,0.4,0.4,neutral,0.0,1.0,0.0,0.0,77,13
977,#TSMC plans to make more advanced chips in US at urging of #Apple,tsmc plans make advanced chips us urging apple,0.4,0.6,positive,0.0,0.778,0.222,0.25,46,8
978,"🔷BeReal was a social media sleeper hit this year, forcing giants like TikTok and Instagram to ape the format. 

🗂 Source: https://t.co/K1pxLdkElq 

#Bereal #app #tiktok #instagram #apple #iphone #technews https://t.co/0QqQdhRVpv",bereal social media sleeper hit year forcing giants like tiktok instagram ape format source bereal app tiktok instagram apple iphone technews,0.03333333333333333,0.06666666666666667,positive,0.0,0.889,0.111,0.3612,141,21
979,Elon #Musk appears to reconcile with #Apple after #Twitter tirade https://t.co/bBmKm6u7pO,elon musk appears reconcile apple twitter tirade,0.0,0.0,neutral,0.0,1.0,0.0,0.0,48,7
980,@elonmusk #elonmusk #apple #google i wouldn’t have an issue trading my iphone for a starlink phone with a starlink web browser…. 🤷🏻‍♂️ breaking up the monopolies and exposing👍🏻. free speech is back🤣😂,elonmusk apple google wouldn issue trading iphone starlink phone starlink web browser breaking monopolies exposing free speech back,0.2,0.4,positive,0.098,0.748,0.154,0.296,131,18
981,"Litecoin Market Cap Caves In From Bearish Trends, Sheds Over $2 Billion Last Month
 #Litecoin
#crypto #bitcoin #cryptocurrency
#apple
 
https://t.co/E6niySGkkP",litecoin market cap caves bearish trends sheds over 2 billion last month litecoin crypto bitcoin cryptocurrency apple,0.0,0.06666666666666667,neutral,0.0,1.0,0.0,0.0,117,17
982,"you need a ShineOn MESSAGE CARD design?
Please check out it and inbox me..

👉🏽👉🏽 CLICK HERE: https://t.co/ROBHb2TlrJ

#Fiverr #Rashford #Senegal #GivingTuesday #Welsh #thetraitors #Christian #PORURU #Hendo #Rashy #Apple #Mario #China #Luka #Walker #Trent https://t.co/dE5vIqEHTy",need shineon message card design please check inbox click fiverr rashford senegal givingtuesday welsh thetraitors christian poruru hendo rashy apple mario china luka walker trent,0.0,0.0,positive,0.0,0.913,0.087,0.3182,178,25
983,"Why Has Bitcoin Cash (BCH) Failed?
 #BitcoinCash
#crypto #bitcoin #cryptocurrency
#apple
 
https://t.co/gqo8GpEzpB",bitcoin cash bch failed bitcoincash crypto bitcoin cryptocurrency apple,-0.5,0.3,negative,0.292,0.708,0.0,-0.5106,71,9
984,"#JohnKirby should wear a #tutu as he #pirouettes around the #Apple-#CCP coziness.

 https://t.co/LADxqWNojD",johnkirby wear tutu pirouettes around apple ccp coziness,0.0,0.0,positive,0.0,0.737,0.263,0.3612,56,8
985,"Content analysis:
This article scores 56/100. The complete report can be viewed here: https://t.co/yTx7ReQARO
(I'm a bot)

#Apple #ElonMusk https://t.co/9f7zqqAAhY",content analysis article scores 56 100 complete report viewed bot apple elonmusk,0.1,0.4,neutral,0.0,1.0,0.0,0.0,80,12
